id,Item_Identifier_x,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,name,phoneNumber,address
10584,FDV51,16.35,Low Fat,0.0327229,Meat,165.784,OUT017,2007,Medium,Tier 2,Supermarket Type1,1823.63,Tracey Mccall,6748219821,"660 Armstrong Ways
New George, CA 43302"
10585,FDV51,16.35,Low Fat,0.0325389,Meat,165.784,OUT046,1997,Small,Tier 1,Supermarket Type1,2652.55,Donna Irwin MD,+1-810-986-4155x29972,"0320 Tate Mission
Susanside, MS 90557"
10586,FDN39,19.35,Regular,0.109668,Meat,166.082,OUT010,1998,Medium,Tier 3,Grocery Store,671.126,Connor Smith,001-497-713-8557x3548,"68928 Ivan Station
Kellyborough, NV 07343"
10587,FDN39,12.5,Regular,0.0652031,Meat,166.082,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.45,Russell Bright,001-150-918-3771,"4997 Taylor Rue
South Stacy, NH 01252"
10588,FDV51,12.5,Low Fat,0.0323813,Meat,166.184,OUT027,1985,Medium,Tier 3,Supermarket Type3,5470.88,Christopher Kidd,001-731-666-6125x822,"4269 Mathews Walk
Lake Tiffany, DE 04361"
10589,FDV51,16.35,Low Fat,0.0325327,Meat,166.384,OUT035,2004,Small,Tier 2,Supermarket Type1,2910.81,Tyler Rose,830.262.7624,"6437 Derrick Tunnel Suite 492
Edwinborough, AL 29003"
10590,FDN39,19.35,Regular,0.065891,Meat,167.082,OUT017,2007,Medium,Tier 2,Supermarket Type1,1510.03,Ashley Harris,338-253-8625x4306,"99723 Acosta Trail
Christopherview, OK 25553"
10591,FDV51,16.35,Low Fat,0.0325895,Meat,167.784,OUT049,1999,Medium,Tier 1,Supermarket Type1,3017.6,Henry Delgado,001-174-968-5118x622,"879 Jesse Coves Apt. 478
Lake Wendyland, PW 76795"
10592,FDN39,19.35,Regular,0.0655204,Meat,168.382,OUT046,1997,Small,Tier 1,Supermarket Type1,1342.25,Sabrina Hall,+1-393-024-0836,"2411 George Mountain
North Holly, PW 53140"
10593,FDN39,19.35,reg,0.0,Meat,168.882,OUT049,1999,Medium,Tier 1,Supermarket Type1,3594.64,John Banks,059-997-8693x271,"9121 Raymond Stream
Krauseborough, VA 63393"
10594,FDN39,19.35,Regular,0.065508,Meat,168.982,OUT035,2004,Small,Tier 2,Supermarket Type1,2852.29,Cody Espinoza,+1-176-380-4244x5161,"425 Nathan Ramp
Brownmouth, IL 17758"
10595,FDN39,19.35,Regular,0.0,Meat,169.082,OUT013,1987,High,Tier 3,Supermarket Type1,3523.41,Tristan Levy,141-919-6314,"576 Mosley Stream Suite 918
East Amandamouth, VA 53410"
10596,FDN39,19.35,Regular,0.0657873,Meat,169.782,OUT018,2009,Medium,Tier 3,Supermarket Type2,3548.1,Sherry Lopez,797-463-5415x929,"2637 Charles Plaza Apt. 181
Alexanderville, MI 87028"
10597,FDH19,19.35,Low Fat,0.0332233,Meat,172.074,OUT018,2009,Medium,Tier 3,Supermarket Type2,3301.7,Justin Bishop,165.936.0020x71713,"2656 Tony Mount Apt. 642
South Philiptown, MN 50785"
10598,FDH19,19.35,Low Fat,0.0330609,Meat,172.474,OUT013,1987,High,Tier 3,Supermarket Type1,1911.51,Lauren Moss,285.642.8062x00773,"97277 Wright Curve
North Kimberly, MT 24848"
10599,FDH19,19.35,Low Fat,0.0330822,Meat,172.574,OUT035,2004,Small,Tier 2,Supermarket Type1,4865.67,Wayne Morrison,(830)003-5883x588,"935 Walker Mountains
Craigville, CA 14062"
10600,FDH19,12.5,Low Fat,0.0329282,Meat,173.174,OUT027,1985,Medium,Tier 3,Supermarket Type3,7298.5,Jessica Hebert,(687)097-9773,"722 Marie Gateway
Lake Dawnberg, NE 84065"
10601,FDH19,19.35,Low Fat,0.0332756,Meat,173.874,OUT017,2007,Medium,Tier 2,Supermarket Type1,2432.83,Dawn Baker,301-729-6439x438,"755 Michelle Creek Suite 619
West Erin, KS 90036"
10602,FDH19,19.35,low fat,0.0331556,Meat,173.974,OUT045,2002,Small,Tier 2,Supermarket Type1,3635.7,Dennis Johnson,001-238-273-9178x3137,"35785 Darrell Expressway
New Nicholastown, DE 05921"
10603,FDW39,6.69,Regular,0.0369104,Meat,175.037,OUT046,1997,Small,Tier 1,Supermarket Type1,2117.24,David Walker,001-952-820-0122x701,"8619 Fuentes Lights Suite 117
East Cynthia, CA 24727"
10604,FDW39,6.69,Regular,0.0369678,Meat,175.037,OUT049,1999,Medium,Tier 1,Supermarket Type1,1288.1,Rachel Moore,0397543078,"33033 Deborah Spurs Apt. 127
East Oscar, DC 46357"
10605,FDW39,6.69,Regular,0.0369034,Meat,175.137,OUT035,2004,Small,Tier 2,Supermarket Type1,1235.06,Steve Hernandez,344.937.1692x0256,"88632 Martinez Club
North Maryton, PA 82826"
10606,FDH19,12.5,Low Fat,0.0579336,Meat,175.174,OUT019,1985,Small,Tier 1,Grocery Store,347.548,Kelly Jensen DDS,7006833479,"41123 Lane Extensions Apt. 718
West Nathaniel, NH 62231"
10607,FDH19,19.35,Low Fat,0.0330885,Meat,175.474,OUT046,1997,Small,Tier 1,Supermarket Type1,521.321,Tim Hunter,300.556.6732,"93954 Michael Estate
Port Kristinport, ME 79590"
10608,FDH19,19.35,Low Fat,0.0331399,Meat,175.474,OUT049,1999,Medium,Tier 1,Supermarket Type1,3667.05,Stephen Armstrong,613.164.4359,"2843 Christopher Light Apt. 322
Gabrielafurt, CA 37603"
10609,FDU51,20.2,Regular,0.0969068,Meat,175.503,OUT018,2009,Medium,Tier 3,Supermarket Type2,6729.91,Julia Friedman,001-086-660-9881x35871,"5325 Connie Drive
Port Crystalborough, CA 25193"
10610,FDU51,20.2,Regular,0.0964954,Meat,175.603,OUT035,2004,Small,Tier 2,Supermarket Type1,3364.95,Ashley Lynch,515-579-6487,"148 Carr Forge Apt. 191
New Thomas, IL 81099"
10611,FDU51,20.2,Regular,0.0967094,Meat,175.803,OUT045,2002,Small,Tier 2,Supermarket Type1,3896.26,Ashley Mitchell,(915)179-2742x78540,"4607 Jerry Avenue Apt. 243
Lake Heidi, IN 72697"
10612,FDW39,6.69,Regular,0.0368797,Meat,176.637,OUT013,1987,High,Tier 3,Supermarket Type1,1276.24,Dale Franklin,001-415-970-5141x7021,"67430 Pearson Canyon Apt. 379
South Debraberg, SC 83629"
10613,FDW39,6.69,Regular,0.0370608,Meat,176.837,OUT018,2009,Medium,Tier 3,Supermarket Type2,1411.5,Miguel Medina,579.730.9690x0284,"USNV Poole
FPO AP 63561"
10614,FDU51,20.2,Regular,0.0966637,Meat,176.903,OUT049,1999,Medium,Tier 1,Supermarket Type1,3895.05,Michelle Jordan,001-367-310-1446x718,"5872 Brenda Station Suite 771
East Sandra, ME 65569"
10615,FDW39,6.69,Regular,0.0,Meat,176.937,OUT017,2007,Medium,Tier 2,Supermarket Type1,4234.49,James Williams,(663)452-3781x5583,"Unit 2117 Box 6357
DPO AA 13820"
10616,FDW39,12.5,Regular,0.0646253,Meat,176.937,OUT019,1985,Small,Tier 1,Grocery Store,176.437,Chris Jennings,337-548-5811x10874,"117 Jason Trail
Lake Courtney, OK 96457"
10617,FDW39,12.5,Regular,0.0367317,Meat,177.237,OUT027,1985,Medium,Tier 3,Supermarket Type3,4763.8,Deborah Collins,484-486-2977x3264,"USS Fleming
FPO AE 17479"
10618,FDW39,6.69,Regular,0.0,Meat,178.037,OUT045,2002,Small,Tier 2,Supermarket Type1,1286.35,Morgan Robbins,514-832-5087,"1637 Murray Via
North Michael, GU 87914"
10619,FDW39,6.69,Regular,0.0,Meat,178.237,OUT010,1998,Medium,Tier 3,Grocery Store,1252.03,Sarah Davis,001-100-295-1653x60796,"81551 Michelle Corner
Smallshire, DE 42379"
10620,FDU51,20.2,Regular,0.0964334,Meat,178.503,OUT013,1987,High,Tier 3,Supermarket Type1,4604.67,Scott Coffey,(295)442-5214x9676,"518 Alyssa Trail
Stoneville, LA 48289"
10621,FDU51,20.2,Regular,0.0970596,Meat,178.603,OUT017,2007,Medium,Tier 2,Supermarket Type1,2302.34,Deanna Summers,527-291-9991x754,"950 Jacob Neck Apt. 825
Wilsonland, CA 66000"
10622,FDU51,20.2,Regular,0.0965137,Meat,178.703,OUT046,1997,Small,Tier 1,Supermarket Type1,3970.78,Tony Hill,838.808.3870x0859,"8914 Black Circles Apt. 481
New Michelle, GA 47775"
10623,FDU51,12.5,Regular,0.0960463,Meat,178.703,OUT027,1985,Medium,Tier 3,Supermarket Type3,4604.67,Amanda Cook,001-788-679-2114,"729 Smith Path Suite 212
Ashleeland, NV 80059"
10624,FDU03,18.7,Regular,0.153283,Meat,180.429,OUT010,1998,Medium,Tier 3,Grocery Store,3576.47,Keith Curtis,358-025-8258x905,"PSC 8134, Box 0463
APO AE 66568"
10625,FDR39,12.5,Low Fat,0.0833935,Meat,180.629,OUT027,1985,Medium,Tier 3,Supermarket Type3,2165.99,Tracy Melton,392-271-1061x82182,"9480 Sanchez Centers
Courtneyview, DE 11917"
10626,FDU03,12.5,Regular,0.0911345,Meat,180.629,OUT027,1985,Medium,Tier 3,Supermarket Type3,1982.01,Yolanda Hodges,252.924.2494x58829,"54366 Amber Canyon
South Judithland, NM 03139"
10627,FDR39,20.35,Low Fat,0.0837834,Meat,180.729,OUT035,2004,Small,Tier 2,Supermarket Type1,4008.84,Arthur Ramos,001-797-590-4991x938,"594 Meghan Lakes
Stevenside, WV 87136"
10628,FDU03,18.7,Regular,0.0917203,Meat,180.829,OUT049,1999,Medium,Tier 1,Supermarket Type1,3584.4,Valerie Matthews,8546397301,"582 Gregory Alley Apt. 604
Lake Judith, IA 13361"
10629,FDT15,12.15,Regular,0.0428554,Meat,181.695,OUT018,2009,Medium,Tier 3,Supermarket Type2,2929.52,Tracy West,0455759808,"2048 Rose Walks Suite 962
South Anthonychester, LA 56414"
10630,FDU03,18.7,Regular,0.0915779,Meat,181.729,OUT046,1997,Small,Tier 1,Supermarket Type1,3738.17,Angela Wise,(500)483-3394x64595,"8730 David Summit
Joelshire, WI 23039"
10631,FDR39,20.35,Low Fat,0.0842733,Meat,181.729,OUT017,2007,Medium,Tier 2,Supermarket Type1,4013.44,Joseph Wilkerson,(212)942-3997x442,"145 Megan Points
New Christine, AK 68288"
10632,FDT03,21.25,Low Fat,0.0100395,Meat,181.761,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.56,Lindsey Smith,+1-103-982-4948x026,"34904 Lawson Mission
Fitzgeraldmouth, TN 82555"
10633,FDY39,5.305,Regular,0.0471018,Meat,181.861,OUT049,1999,Medium,Tier 1,Supermarket Type1,4594.02,Billy Lopez,960.480.1468,"910 Angel Gardens Apt. 519
Kimberlyfurt, MD 66538"
10634,FDY39,5.305,Regular,0.0472203,Meat,181.961,OUT018,2009,Medium,Tier 3,Supermarket Type2,2388.89,Dylan Hudson,2810741895,"300 Willis Plaza Suite 703
Pierceshire, NM 18926"
10635,FDO39,12.5,Regular,0.240512,Meat,181.961,OUT019,1985,Small,Tier 1,Grocery Store,756.557,Adriana Hudson,(554)275-5320x287,"709 Morris Shoal Suite 333
Susanburgh, IL 93244"
10636,FDY39,5.305,Regular,0.0471241,Meat,182.061,OUT045,2002,Small,Tier 2,Supermarket Type1,1014.12,Crystal Farley,893.319.3538x8364,"333 Mckenzie Burg
Port Laurashire, LA 12485"
10637,FDY39,12.5,Regular,0.0,Meat,182.061,OUT027,1985,Medium,Tier 3,Supermarket Type3,7717.95,Allison Reyes,154.616.4668x758,"25369 Martinez Trail
South Donald, NV 04127"
10638,FDU03,18.7,Regular,0.0,Meat,182.129,OUT045,2002,Small,Tier 2,Supermarket Type1,3712.34,Jackie Romero,+1-969-227-9909x9907,"179 Walton Brook Suite 490
Ambertown, MH 01634"
10639,FDY39,5.305,Regular,0.0472947,Meat,182.161,OUT017,2007,Medium,Tier 2,Supermarket Type1,1034.01,Marissa Mcmahon DVM,+1-601-674-6198,"9021 Stone Parkways
West Elizabeth, AS 35001"
10640,FDO39,12.5,Regular,0.136702,Meat,182.161,OUT027,1985,Medium,Tier 3,Supermarket Type3,5880.35,Madison Buchanan,(193)690-9774,"Unit 6983 Box 3183
DPO AA 27949"
10641,FDT03,21.25,Low Fat,0.00999044,Meat,182.261,OUT013,1987,High,Tier 3,Supermarket Type1,4260.35,Brooke Thomas,(634)172-1890x97246,"335 Eric Fort
North Dustin, HI 67550"
10642,FDT15,12.15,Regular,0.0714401,Meat,182.295,OUT010,1998,Medium,Tier 3,Grocery Store,549.285,Tamara Hernandez,600-335-0319x3544,"643 Miller Skyway Suite 653
Martinland, MS 29512"
10643,FDU03,18.7,Regular,0.0915606,Meat,182.329,OUT035,2004,Small,Tier 2,Supermarket Type1,3831.01,Angela Martinez,001-237-870-6098x64652,"003 Kelly Rue
New James, OR 58347"
10644,FDT03,21.25,Low Fat,0.00999876,Meat,182.361,OUT046,1997,Small,Tier 1,Supermarket Type1,551.282,Timothy Baker,+1-680-132-7996x1361,"641 Patrick Village
Emilyside, NH 00703"
10645,FDR39,20.35,LF,0.0839296,Meat,182.429,OUT049,1999,Medium,Tier 1,Supermarket Type1,4925.59,Phillip Lewis,+1-144-795-0335x643,"43249 Marquez Estates Suite 312
Millerfort, NC 94158"
10646,FDU03,18.7,Regular,0.0915017,Meat,182.629,OUT013,1987,High,Tier 3,Supermarket Type1,3654.23,Gary Everett,001-094-942-1010,"283 Shaun Radial Suite 255
East Joseph, NJ 59467"
10647,FDY39,5.305,Regular,0.0470198,Meat,182.761,OUT035,2004,Small,Tier 2,Supermarket Type1,1037.41,Jeremy Morris,867-128-9665x580,"2102 Wheeler Mills Suite 723
Schneiderstad, TN 48485"
10648,FDO39,6.985,Regular,0.137341,Meat,182.861,OUT035,2004,Small,Tier 2,Supermarket Type1,1353.92,Gerald Bowen,549-895-2206,"37113 Zachary Walk
Tapiaburgh, NV 55986"
10649,FDO39,6.985,Regular,0.13758,Meat,182.861,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.74,Elizabeth Simmons,(015)691-3800x2253,"5818 Barajas Stream Suite 704
Gonzalezfort, WI 69599"
10650,FDO39,6.985,Regular,0.0,Meat,182.961,OUT017,2007,Medium,Tier 2,Supermarket Type1,1380.22,Christina Spears,806-639-1199x5988,"770 Krystal Trace
North Aliciafort, RI 81491"
10651,FDT03,21.25,Low Fat,0.0100553,Meat,183.161,OUT017,2007,Medium,Tier 2,Supermarket Type1,2756.41,Laura Sanders MD,001-954-615-4809x535,"93193 Ellis Shoals
Crawfordchester, ND 01656"
10652,FDT15,12.15,Regular,0.042646,Meat,183.295,OUT013,1987,High,Tier 3,Supermarket Type1,2449.74,Elizabeth Vang,296.516.2085,"479 Shawn Village Suite 577
Jameston, SD 99399"
10653,FDT15,12.5,Regular,0.0424748,Meat,183.295,OUT027,1985,Medium,Tier 3,Supermarket Type3,4315.38,Craig Diaz,787.081.2548,"40018 Phillip Plains Suite 684
South Lauraville, NM 59752"
10654,FDU03,18.7,Regular,0.0920959,Meat,183.329,OUT017,2007,Medium,Tier 2,Supermarket Type1,2006.72,Nicole Phillips,502.458.1455,"68518 Wilkins Loop
North Brenda, NC 62109"
10655,FDY39,5.305,Regular,0.0787164,Meat,183.561,OUT010,1998,Medium,Tier 3,Grocery Store,551.282,Sheila Foster,909.058.2460,"PSC 5738, Box 2590
APO AP 54782"
10656,FDT15,12.15,Regular,0.0426734,Meat,183.595,OUT035,2004,Small,Tier 2,Supermarket Type1,2364.52,Tara Miller,+1-875-680-6859x849,"49526 Wallace Turnpike
Rhodesmouth, ID 92122"
10657,FDT15,12.15,Regular,0.0427479,Meat,183.695,OUT049,1999,Medium,Tier 1,Supermarket Type1,2929.52,Brenda Jordan,8859383296,"8718 Thompson Manor
Kellyton, MT 41406"
10658,FDO39,6.985,Regular,0.137253,Meat,183.761,OUT013,1987,High,Tier 3,Supermarket Type1,2940.17,Sharon Jones,777-353-6914x9677,"2820 Sullivan Lodge
East Robert, AS 80374"
10659,FDT15,12.5,Regular,0.0747298,Meat,183.795,OUT019,1985,Small,Tier 1,Grocery Store,549.285,Angela Ramos,583.172.2035,"761 Decker Ramp
South Tammy, MH 47277"
10660,FDR39,20.35,Low Fat,0.0839692,Meat,183.829,OUT045,2002,Small,Tier 2,Supermarket Type1,4040.2,Luis Smith,131.469.8478x31142,"PSC 5059, Box 7932
APO AE 13791"
10661,FDR39,20.35,Low Fat,0.0841406,Meat,184.029,OUT018,2009,Medium,Tier 3,Supermarket Type2,4082.04,Stephanie Jackson,+1-855-445-8753,"7874 Bush Place
Eileenstad, MD 32576"
10662,FDT03,12.5,Low Fat,0.0175065,Meat,184.061,OUT019,1985,Small,Tier 1,Grocery Store,10513.8,Anne Mcknight,2711696896,"89881 Thomas Tunnel Apt. 715
Carmenburgh, RI 73466"
10663,FDR39,20.35,Low Fat,0.0837993,Meat,184.129,OUT046,1997,Small,Tier 1,Supermarket Type1,2189.15,Stacy Anderson,+1-266-481-2680x68398,"58555 Nash Hollow Apt. 436
Normanstad, AL 93379"
10664,FDU03,18.7,Regular,0.091951,Meat,184.229,OUT018,2009,Medium,Tier 3,Supermarket Type2,1277.0,Michele Carroll,(700)301-5165x35988,"7530 Thomas Bypass Apt. 114
Lake Georgeville, IL 13998"
10665,FDT15,12.15,Regular,0.0426815,Meat,184.295,OUT046,1997,Small,Tier 1,Supermarket Type1,2014.05,Megan Patrick,601-384-5996,"04811 Evans River Suite 521
Livingstonshire, AZ 89538"
10666,FDY39,5.305,Regular,0.0469896,Meat,184.361,OUT013,1987,High,Tier 3,Supermarket Type1,1066.06,Michelle Stewart,412.958.5882x294,"262 Gillespie Turnpike
North Joshualand, RI 81103"
10667,FDR39,20.35,Low Fat,0.0837296,Meat,184.429,OUT013,1987,High,Tier 3,Supermarket Type1,3940.79,Donald Rios,(632)933-6338x2571,"8464 Copeland Throughway
Port Sandrastad, FM 14559"
10668,FDT03,21.25,Low Fat,0.010019,Meat,184.661,OUT045,2002,Small,Tier 2,Supermarket Type1,367.522,David Patton,(373)649-8093x6297,"85037 Monica Pines
South Stephanie, MN 76009"
10669,FDT15,12.15,reg,0.0429229,Meat,184.695,OUT017,2007,Medium,Tier 2,Supermarket Type1,2423.57,Richard Smith,001-287-480-8194x2385,"9916 John Fork
Erikaport, MN 53572"
10670,FDO39,6.985,Regular,0.137926,Meat,184.761,OUT018,2009,Medium,Tier 3,Supermarket Type2,4042.74,Andrew Ramirez,+1-901-434-7672,"297 Michael Passage
West Jessica, SC 08621"
10671,FDT15,12.15,Regular,0.0427681,Meat,184.795,OUT045,2002,Small,Tier 2,Supermarket Type1,2424.88,Dr. Mitchell Morrison,426.165.0910x620,"783 Weaver Plaza
Lake Kim, NJ 40189"
10672,FDO39,6.985,Regular,0.137367,Meat,184.961,OUT046,1997,Small,Tier 1,Supermarket Type1,3858.98,Tracey Rice,053.026.6364x318,"45132 Charles Shore
Lake Mackenzieport, VT 97792"
10673,FDO39,6.985,Regular,0.137645,Meat,185.261,OUT045,2002,Small,Tier 2,Supermarket Type1,2940.17,Sherry Brown,804-748-3582,"40400 Silva Mall
North Shelly, IA 39395"
10674,FDT03,21.25,Low Fat,0.0167359,Meat,185.261,OUT010,1998,Medium,Tier 3,Grocery Store,183.761,Gary Peterson,7754852762,"04801 Jamie Road
South Laurenmouth, WI 10697"
10675,FDY39,5.305,Regular,0.0470287,Meat,185.361,OUT046,1997,Small,Tier 1,Supermarket Type1,1032.51,Christopher Calderon,+1-140-374-5723x94214,"89506 Thomas Orchard Suite 387
West Jennifer, PW 69650"
10676,FDT03,21.25,Low Fat,0.00999687,Meat,185.561,OUT035,2004,Small,Tier 2,Supermarket Type1,3123.93,Margaret Howard,974.384.5257x071,"81814 Michael River
East Michele, PW 78289"
10677,FDT03,12.5,Low Fat,0.00995034,Meat,185.561,OUT027,1985,Medium,Tier 3,Supermarket Type3,3307.69,Megan Olson DVM,365.101.4428,"59842 David Overpass
Johnshire, MN 53540"
10678,FDT03,21.25,Low Fat,0.0100143,Meat,185.761,OUT049,1999,Medium,Tier 1,Supermarket Type1,4263.21,Rebecca West,001-824-988-1157x35885,"78729 Barrett Mills
Ashleymouth, HI 80066"
10679,FDY39,12.5,Regular,0.0823412,Meat,185.761,OUT019,1985,Small,Tier 1,Grocery Store,1470.09,Christine Bauer,001-506-243-2466,"5704 Webster Plain Apt. 957
North Marybury, KS 74192"
10680,FDP27,8.155,Low Fat,0.119636,Meat,187.853,OUT049,1999,Medium,Tier 1,Supermarket Type1,1623.86,Christopher White,7427719279,"93126 Harrell Fields Suite 923
Lake Tanya, NC 93251"
10681,FDP27,12.5,Low Fat,0.118872,Meat,188.353,OUT027,1985,Medium,Tier 3,Supermarket Type3,5313.08,Adam Young,+1-667-236-5655x456,"7981 Debbie Valleys Apt. 919
South Daniel, DC 39527"
10682,FDP27,8.155,Low Fat,0.199936,Meat,188.453,OUT010,1998,Medium,Tier 3,Grocery Store,379.506,Shawn Stone,875.808.9866x6470,"54862 Payne Spurs
North Markview, NV 83317"
10683,FDP27,8.155,Low Fat,0.119693,Meat,188.453,OUT045,2002,Small,Tier 2,Supermarket Type1,4364.32,Randall Gonzales,+1-905-943-9394x50795,"1506 Angela Tunnel Apt. 592
West Kayla, AS 56041"
10684,FDP27,8.155,Low Fat,0.119937,Meat,189.153,OUT018,2009,Medium,Tier 3,Supermarket Type2,2087.28,Melinda Finley,(915)526-3248x7896,"54108 Cassandra Unions Suite 969
Jamesville, TX 10364"
10685,FDQ39,14.8,Low Fat,0.0812065,Meat,189.285,OUT045,2002,Small,Tier 2,Supermarket Type1,1719.76,William Watts,(652)658-0776x21972,"940 Andrews Fords
Ericatown, WV 92549"
10686,FDQ39,14.8,Low Fat,0.0,Meat,189.385,OUT013,1987,High,Tier 3,Supermarket Type1,4777.12,Stacy Smith,+1-901-403-4571x36869,"47331 Sosa Crossroad Apt. 354
East Brianton, CA 40106"
10687,FDQ39,12.5,Low Fat,0.0806497,Meat,189.985,OUT027,1985,Medium,Tier 3,Supermarket Type3,6114.71,Rachel Jones,173-990-6819,"84952 Elizabeth Rapids Apt. 980
Steeleton, ND 85368"
10688,FDQ39,14.8,Low Fat,0.0810268,Meat,190.085,OUT035,2004,Small,Tier 2,Supermarket Type1,4586.03,Laura Miller,5725273990,"56435 Tucker Circle Suite 659
Thomasstad, IA 69339"
10689,FDP27,8.155,LF,0.119351,Meat,190.153,OUT013,1987,High,Tier 3,Supermarket Type1,4933.58,Justin Anderson,475.728.6141,"PSC 4919, Box 5944
APO AA 00538"
10690,FDQ39,14.8,Low Fat,0.0811681,Meat,190.585,OUT049,1999,Medium,Tier 1,Supermarket Type1,3630.61,Tara Wright,(648)494-7688x9017,"99752 Wilson Turnpike
East Meganburgh, OR 01139"
10691,FDP27,8.155,Low Fat,0.119451,Meat,190.653,OUT046,1997,Small,Tier 1,Supermarket Type1,1679.16,Gregory Miller,462-499-7490,"953 Wall Union
South Trevor, CT 75111"
10692,FDP27,8.155,Low Fat,0.119428,Meat,190.853,OUT035,2004,Small,Tier 2,Supermarket Type1,2466.79,Eileen Nash,163-899-6457x55531,"Unit 5092 Box 3732
DPO AP 78850"
10693,FDQ39,14.8,Low Fat,0.135648,Meat,190.885,OUT010,1998,Medium,Tier 3,Grocery Store,191.085,Molly Ortiz,647-695-4241,"578 Morales Expressway Apt. 787
Bakermouth, NM 33361"
10694,FDP27,12.5,Low Fat,0.209143,Meat,190.953,OUT019,1985,Small,Tier 1,Grocery Store,379.506,Emily Mayer,347.668.4680x5084,"27347 Lloyd Manors Suite 096
South Brittanymouth, ID 45286"
10695,FDQ39,14.8,Low Fat,0.0813723,Meat,191.485,OUT018,2009,Medium,Tier 3,Supermarket Type2,3057.35,Dennis Short,143.457.7241x821,"3386 William Cliff Suite 011
South Donald, VT 25004"
10696,FDP27,8.155,Low Fat,0.120126,Meat,191.653,OUT017,2007,Medium,Tier 2,Supermarket Type1,1641.08,Paul Perez,964.100.7156x13208,"44969 Kevin Roads Suite 836
New Meganfort, VA 42182"
10697,FDQ39,14.8,Low Fat,0.0815005,Meat,192.285,OUT017,2007,Medium,Tier 2,Supermarket Type1,2988.1,Laura Lawson,662.397.3413,"7814 Jason Port Suite 257
Whiteview, MH 90552"
10698,FDQ39,14.8,Low Fat,0.0810421,Meat,192.485,OUT046,1997,Small,Tier 1,Supermarket Type1,5159.28,Carlos Good DDS,001-794-469-4552,"389 Alexander Gateway
Thomasshire, NE 31375"
10699,FDX51,9.5,Regular,0.0220404,Meat,194.145,OUT013,1987,High,Tier 3,Supermarket Type1,1936.6,Crystal Rodriguez,4830751547,"7593 Newton Underpass
West Kevinborough, MP 20880"
10700,FDX51,9.5,Regular,0.0369218,Meat,194.245,OUT010,1998,Medium,Tier 3,Grocery Store,782.981,Diane Montoya,959.213.6460x24362,"014 Heather Spring
Jonesport, ID 74730"
10701,FDS27,12.5,Regular,0.0218126,Meat,194.711,OUT019,1985,Small,Tier 1,Grocery Store,196.411,Kendra Campbell,001-888-982-0057x586,"1794 Townsend Squares
North Ericamouth, UT 01927"
10702,FDX51,9.5,Regular,0.0221035,Meat,194.745,OUT045,2002,Small,Tier 2,Supermarket Type1,1370.22,Melissa Gomez,001-529-313-8052x8163,"71532 Brianna Meadow Suite 343
Campbellland, DE 68804"
10703,FDL03,19.25,Regular,0.0270581,Meat,194.811,OUT013,1987,High,Tier 3,Supermarket Type1,2749.75,Laura Vazquez,+1-400-534-7324x5133,"937 Ashley Crescent
Aliciaton, NV 82975"
10704,FDL03,19.25,Regular,0.0271909,Meat,194.811,OUT018,2009,Medium,Tier 3,Supermarket Type2,2160.52,Michael Herrera,151-159-7090x92575,"56086 Deanna Rapids
Hessstad, DE 14538"
10705,FDX51,9.5,Regular,0.0221486,Meat,194.945,OUT018,2009,Medium,Tier 3,Supermarket Type2,2018.66,Haley Diaz,260-987-0680x782,"37781 Ashley Harbors Apt. 851
South Ericstad, AL 37530"
10706,FDS27,10.195,Regular,0.0125286,Meat,195.111,OUT017,2007,Medium,Tier 2,Supermarket Type1,3731.81,James Greer,806.630.7265,"2251 Boyd Point Apt. 435
Alexanderbury, KS 28519"
10707,FDX51,12.5,Regular,0.0219519,Meat,195.145,OUT027,1985,Medium,Tier 3,Supermarket Type3,8889.67,Jason Garcia,(597)463-8344x8766,"PSC 4389, Box 4135
APO AP 62685"
10708,FDS27,10.195,Regular,0.0124834,Meat,195.411,OUT045,2002,Small,Tier 2,Supermarket Type1,2749.75,Juan Savage,235-362-5698x9384,"551 Perez Station
Raymondberg, IL 85102"
10709,FDX51,9.5,Regular,0.0220546,Meat,195.445,OUT035,2004,Small,Tier 2,Supermarket Type1,4502.14,Riley Serrano,001-689-213-0188x2337,"30277 Jose Forks Apt. 743
Hernandezstad, OK 32982"
